fpr	tpr	threshold
0.21371841155234658	0.9807692307692307	0.123593632588768
0.21444043321299638	0.9807692307692307	0.12358174234815182
0.2148014440433213	0.9807692307692307	0.1235772837612521
0.2176895306859206	0.9807692307692307	0.12355499289934978
0.22454873646209386	0.9807692307692307	0.1234896262961043
0.2252707581227437	0.9807692307692307	0.12348368535108169
0.2263537906137184	0.9807692307692307	0.12347328928813947
0.22707581227436824	0.9807692307692307	0.1234718041976758
0.22815884476534296	0.9807692307692307	0.12346734901836022
0.22888086642599278	0.9807692307692307	0.1234584390740605
0.2292418772563177	0.9807692307692307	0.12345398430907098
0.2299638989169675	0.9807692307692307	0.12345249941809759
0.23140794223826716	0.9807692307692307	0.12343913608983795
0.23212996389891696	0.9807692307692307	0.12343616663012054
0.2339350180505415	0.9807692307692307	0.12341686663792785
0.23537906137184114	0.9807692307692307	0.1234109287004422
0.2368231046931408	0.9807692307692307	0.12338569520459537
0.23790613718411552	0.9807692307692307	0.12338272684950036
0.23971119133574006	0.9807692307692307	0.1233619500818841
0.2404332129963899	0.9807692307692307	0.12336046614209811
0.24368231046931407	0.9807692307692307	0.12332188909123862
0.2444043321299639	0.9807692307692307	0.12331892205522042
0.2490974729241877	0.9807692307692307	0.12326107711294539
0.2505415162454874	0.9807692307692307	0.12325514561700929
0.2527075812274368	0.9807692307692307	0.12323142208626985
0.25342960288808664	0.9807692307692307	0.12322697436117624
0.255956678700361	0.9807692307692307	0.12319139752706276
0.2566787003610108	0.9807692307692307	0.1231839867979078
0.25776173285198556	0.9807692307692307	0.12317064845101904
0.2584837545126354	0.9807692307692307	0.12316916648910757
0.2620938628158845	0.9807692307692307	0.12310990057890249
0.2631768953068592	0.9807692307692307	0.12310545662398738
0.263898916967509	0.9807692307692307	0.12310397533632603
0.2642599277978339	0.9807692307692307	0.12309805033889602
0.2657039711191336	0.9807692307692307	0.1230906444368362
0.2696750902527076	0.9807692307692307	0.12305658222045936
0.2703971119133574	0.9807692307692307	0.1230536206715805
0.27148014440433216	0.9807692307692307	0.12304473639258025
0.27220216606498193	0.9807692307692307	0.12304325573302613
0.2740072202166065	0.9807692307692307	0.12302993048632058
0.27689530685920577	0.9807692307692307	0.12299144229803499
0.27870036101083034	0.9807692307692307	0.12297664190534206
0.27978339350180503	0.9807692307692307	0.1229618430439693
0.2812274368231047	0.9807692307692307	0.12294704571381843
0.28375451263537904	0.9807692307692307	0.12293224991479099
0.28592057761732853	0.9807692307692307	0.1229174556467887
0.28664259927797836	0.9807692307692307	0.12290266290971315
0.2870036101083033	0.9807692307692307	0.12288787170346598
0.28772563176895305	0.9807692307692307	0.12287308202794885
0.2895306859205776	0.9807692307692307	0.12285829388306332
0.29061371841155237	0.9807692307692307	0.12284350726871099
0.29133574007220214	0.9807692307692307	0.12282872218479346
0.29422382671480146	0.9807692307692307	0.12279915660786923
0.296028880866426	0.9807692307692307	0.12278437611466561
0.2963898916967509	0.9807692307692307	0.1227695971515031
0.29747292418772564	0.9807692307692307	0.12275481971828317
0.29819494584837547	0.9807692307692307	0.12274004381490748
0.3	0.9807692307692307	0.12272526944127753
0.30144404332129965	0.9807692307692307	0.12269572528286075
0.30180505415162456	0.9807692307692307	0.12268095549787705
0.30324909747292417	0.9807692307692307	0.12266618724224512
0.303971119133574	0.9807692307692307	0.12265142051586642
0.30505415162454874	0.9807692307692307	0.12263665531864246
0.30577617328519857	0.9807692307692307	0.12262189165047474
0.30685920577617326	0.9807692307692307	0.1226071295112647
0.3075812274368231	0.9807692307692307	0.1225923689009138
0.30866425992779783	0.9825174825174825	0.12257760981932345
0.3101083032490975	0.9825174825174825	0.12256285226639513
0.311913357400722	0.9825174825174825	0.12254809624203032
0.3133574007220217	0.9825174825174825	0.1225185887785967
0.3155234657039711	0.9825174825174825	0.12248908742823393
0.315884476534296	0.9825174825174825	0.1224743390452076
0.3173285198555957	0.9825174825174825	0.12244484686297197
0.3176895306859206	0.9825174825174825	0.12243010306356539
0.31841155234657037	0.9825174825174825	0.12240062004768155
0.3187725631768953	0.9825174825174825	0.12238588083100695
0.32021660649819494	0.9825174825174825	0.12237114314171232
0.32057761732851986	0.9825174825174825	0.1223564069796991
0.3212996389891697	0.9825174825174825	0.12234167234486851
0.3216606498194946	0.9825174825174825	0.12232693923712182
0.3227436823104693	0.9825174825174825	0.12231220765636039
0.32418772563176895	0.9825174825174825	0.12228274907539843
0.32454873646209387	0.9825174825174825	0.1222532966011929
0.3252707581227437	0.9825174825174825	0.1222385726538769
0.3252707581227437	0.9842657342657343	0.12222385023295382
0.3263537906137184	0.9842657342657343	0.12220912933832484
0.32815884476534296	0.9842657342657343	0.12209141711602728
0.3292418772563177	0.9842657342657343	0.12207670995359979
0.32996389891696754	0.9842657342657343	0.12203259761775845
0.33140794223826714	0.9842657342657343	0.12200319701907648
0.33176895306859205	0.9842657342657343	0.12198849900700255
0.3324909747292419	0.9842657342657343	0.12197380251964146
0.3332129963898917	0.9842657342657343	0.12194441411866232
0.33393501805054154	0.9842657342657343	0.12192972220484638
0.3342960288808664	0.9842657342657343	0.12191503181534767
0.33501805054151623	0.9842657342657343	0.12190034295006723
0.33537906137184115	0.9842657342657343	0.12188565560890617
0.336101083032491	0.9842657342657343	0.12185628549854621
0.3371841155234657	0.9842657342657343	0.12184160272914941
0.33754512635379064	0.9842657342657343	0.12182692148347614
0.33935018050541516	0.9842657342657343	0.1217828868878075
0.340072202166065	0.9842657342657343	0.12175353810749774
0.3407942238267148	0.9842657342657343	0.1217388660020866
0.34115523465703973	0.9842657342657343	0.12172419541970596
0.34259927797833933	0.9842657342657343	0.12163620390351536
0.34332129963898916	0.9842657342657343	0.12160688557787165
0.34548736462093865	0.9842657342657343	0.12153361639945769
0.3462093862815884	0.9842657342657343	0.12148967315292092
0.3476534296028881	0.9842657342657343	0.12143110345591608
0.34909747292418775	0.9842657342657343	0.12138719215347402
0.3512635379061372	0.9842657342657343	0.12132866503887378
0.3523465703971119	0.9842657342657343	0.12128478566594199
0.35342960288808667	0.9842657342657343	0.12127016224834353
0.35379061371841153	0.9842657342657343	0.1212555403506024
0.35451263537906136	0.9842657342657343	0.12122630111429482
0.3548736462093863	0.9842657342657343	0.12119706795622469
0.35631768953068593	0.9842657342657343	0.12116784087559755
0.3574007220216607	0.9842657342657343	0.121080196090426
0.3588447653429603	0.9842657342657343	0.12105099331162227
0.3592057761732852	0.9842657342657343	0.12102179660628662
0.36064981949458486	0.9842657342657343	0.1209926059736238
0.36173285198555954	0.9842657342657343	0.12083216600745073
0.3628158844765343	0.9842657342657343	0.12081758965922057
0.3635379061371841	0.9842657342657343	0.12075929943305937
0.36462093862815886	0.9842657342657343	0.12074473066771109
0.3649819494584838	0.9842657342657343	0.12073016341864055
0.36570397111913355	0.9842657342657343	0.12071559768574813
0.3671480144404332	0.9842657342657343	0.12064279176047193
0.36787003610108304	0.9842657342657343	0.12061368000012213
0.36967509025270756	0.9842657342657343	0.12045367364657593
0.3703971119133574	0.9842657342657343	0.12043913670213738
0.37148014440433214	0.9842657342657343	0.12039553495353221
0.3729241877256318	0.9842657342657343	0.12035194682989794
0.3740072202166065	0.9842657342657343	0.12029385052146185
0.3747292418772563	0.9842657342657343	0.1202793302275702
0.37509025270758123	0.9842657342657343	0.12026481144676589
0.37581227436823106	0.9842657342657343	0.12025029417894904
0.376173285198556	0.9842657342657343	0.1202067514524251
0.3776173285198556	0.9842657342657343	0.12010520469312538
0.3779783393501805	0.9842657342657343	0.12007620494182404
0.3787003610108303	0.9842657342657343	0.12006170733375683
0.37906137184115524	0.9842657342657343	0.12004721123727882
0.3805054151624549	0.9842657342657343	0.12001822357869031
0.3819494584837545	0.9842657342657343	0.119931296870668
0.38267148014440433	0.9842657342657343	0.11988785391231317
0.38664259927797834	0.9842657342657343	0.11938202309705714
0.3877256317689531	0.9842657342657343	0.119338752123343
0.3884476534296029	0.9842657342657343	0.11930991234061476
0.3891696750902527	0.9842657342657343	0.11928107858341504
0.3898916967509025	0.9842657342657343	0.11926666396413754
0.392057761732852	0.9842657342657343	0.11903623481447326
0.3927797833935018	0.9842657342657343	0.11902184578492177
0.3938628158844765	0.9842657342657343	0.11890678769753693
0.3953068592057762	0.9842657342657343	0.11887803821340176
0.3967509025270758	0.9842657342657343	0.11877746236977235
0.3974729241877256	0.9842657342657343	0.11870566756342599
0.39783393501805053	0.9842657342657343	0.11861956336604504
0.39855595667870036	0.9842657342657343	0.11856219060029197
0.3989169675090253	0.9842657342657343	0.11851917678845891
0.4010830324909747	0.9842657342657343	0.11846184605082011
0.4014440433212996	0.9842657342657343	0.11839021638814175
0.40216606498194946	0.9842657342657343	0.11836157502339897
0.40252707581227437	0.9842657342657343	0.11833293965763447
0.4032490974729242	0.9842657342657343	0.11831862422411706
0.4064981949458484	0.9842657342657343	0.11800406386695074
0.4072202166064982	0.9842657342657343	0.11797550342032788
0.41155234657039713	0.9842657342657343	0.1176190028204057
0.4122743682310469	0.9842657342657343	0.1176047622353358
0.41949458483754515	0.9842657342657343	0.11662576527685796
0.4202166064981949	0.9842657342657343	0.11656922931073091
0.4216606498194946	0.9842657342657343	0.116329216803323
0.4223826714801444	0.9842657342657343	0.11631511179274316
0.42707581227436825	0.9842657342657343	0.11396647264586077
0.427797833935018	0.9842657342657343	0.11367581590702706
0.42888086642599277	0.9842657342657343	0.11323415308339271
0.4296028880866426	0.9842657342657343	0.11294512595173026
0.43176895306859203	0.9842657342657343	0.11038622163431912
0.43249097472924186	0.9842657342657343	0.11017080371872975
0.4328519855595668	0.9842657342657343	0.10047910344623884
0.4469314079422383	0.9842657342657343	0.09879534634074633
0.4505415162454874	0.9842657342657343	0.09878180892066764
0.45126353790613716	0.9842657342657343	0.09878090648472328
0.4555956678700361	0.9842657342657343	0.09876471315003353
0.4563176895306859	0.9842657342657343	0.09876440609319971
0.4566787003610108	0.9842657342657343	0.09876275418673816
0.45740072202166066	0.9842657342657343	0.09876069384333934
0.46064981949458483	0.9842657342657343	0.09875225914062412
0.4617328519855596	0.9842657342657343	0.0987520324101573
0.4628158844765343	0.9842657342657343	0.09875090454004358
0.4635379061371841	0.9842657342657343	0.09875075872703297
0.47942238267148013	0.9842657342657343	0.09873874629898441
0.48014440433212996	0.9842657342657343	0.09873835784015325
0.4891696750902527	0.9842657342657343	0.09873637394663057
0.4902527075812274	0.9842657342657343	0.09873628608270334
0.49783393501805057	0.9842657342657343	0.09873452616298531
0.49855595667870034	0.9842657342657343	0.09873447752608787
0.503971119133574	0.9842657342657343	0.09873350535478018
0.5046931407942238	0.9842657342657343	0.09873347447379141
0.5220216606498195	0.9842657342657343	0.09873062419024296
0.5234657039711191	0.9842657342657343	0.09873038178633116
0.5249097472924188	0.9842657342657343	0.09873021429314778
0.5256317689530686	0.9842657342657343	0.09873017160681874
0.5451263537906137	0.9842657342657343	0.09872588879032397
0.5458483754512635	0.9842657342657343	0.09872582429888382
0.5490974729241878	0.9842657342657343	0.09872528813620621
0.5498194945848376	0.9842657342657343	0.09872523340627928
0.5530685920577617	0.9842657342657343	0.09872488924046526
0.5537906137184115	0.9842657342657343	0.0987248439336262
0.5624548736462094	0.9842657342657343	0.09872321198725359
0.5653429602888087	0.9842657342657343	0.09872316585105177
0.58014440433213	0.9842657342657343	0.0987195972267147
0.5808664259927798	0.9842657342657343	0.09871955805952391
0.5870036101083033	0.9842657342657343	0.09871784460512506
0.5877256317689531	0.9842657342657343	0.0987178210165869
0.5895306859205777	0.9842657342657343	0.09871739344096132
0.5902527075812274	0.9842657342657343	0.09871725150023715
0.5949458483754513	0.9842657342657343	0.09871571763626245
0.5956678700361011	0.9842657342657343	0.09871557063705877
0.603971119133574	0.9842657342657343	0.09871363609022978
0.6046931407942239	0.9842657342657343	0.09871359441668996
0.612274368231047	0.9842657342657343	0.09871131981157118
0.6129963898916968	0.9842657342657343	0.0987111403358592
0.6180505415162455	0.9842657342657343	0.0987095370323919
0.6187725631768953	0.9842657342657343	0.09870937198776317
0.6209386281588448	0.9842657342657343	0.09870893510610862
0.6220216606498195	0.9842657342657343	0.09870873538935425
0.6285198555956679	0.9842657342657343	0.09870559053803628
0.6285198555956679	0.986013986013986	0.09870555373989956
0.6350180505415163	0.986013986013986	0.09870308273085734
0.6357400722021661	0.986013986013986	0.09870292853849953
0.6397111913357401	0.986013986013986	0.09870124044908248
0.6404332129963899	0.986013986013986	0.0987012071984802
0.6476534296028881	0.986013986013986	0.09869852145299476
0.6476534296028881	0.9877622377622378	0.09869838742696026
0.6501805054151625	0.9877622377622378	0.09869780144619887
0.6509025270758123	0.9877622377622378	0.09869749528152422
0.6516245487364621	0.9877622377622378	0.09869731582077267
0.6516245487364621	0.9895104895104895	0.09869707246131301
0.651985559566787	0.9895104895104895	0.0986969300450815
0.6527075812274368	0.9895104895104895	0.09869671665563387
0.6552346570397112	0.9895104895104895	0.09869627254359181
0.655956678700361	0.9895104895104895	0.09869606045618298
0.6653429602888087	0.9895104895104895	0.09869054877075367
0.6660649819494585	0.9895104895104895	0.09869037206376965
0.6685920577617328	0.9895104895104895	0.09868908035014246
0.6685920577617328	0.9912587412587412	0.09868903230887315
0.6740072202166065	0.9912587412587412	0.098687183310497
0.6754512635379062	0.9912587412587412	0.0986870932186294
0.6855595667870036	0.9912587412587412	0.0986791764071078
0.6862815884476534	0.9912587412587412	0.09867832056946887
0.6866425992779783	0.9912587412587412	0.0986776138404498
0.6873646209386282	0.9912587412587412	0.09867725726524648
0.6895306859205776	0.9912587412587412	0.0986739438570786
0.6895306859205776	0.993006993006993	0.09867389884696746
0.6942238267148014	0.993006993006993	0.09866758340866408
0.6956678700361011	0.993006993006993	0.09866545527355929
0.6981949458483755	0.993006993006993	0.09866325504125999
0.6989169675090253	0.993006993006993	0.09866212673395312
0.7028880866425993	0.993006993006993	0.09865149531099775
0.7046931407942238	0.993006993006993	0.09865103232413681
0.7061371841155235	0.993006993006993	0.09864814795957318
0.7068592057761733	0.993006993006993	0.09864789714881261
0.7083032490974729	0.993006993006993	0.09864554247325755
0.7090252707581227	0.993006993006993	0.09864548553586677
0.7108303249097473	0.993006993006993	0.09864172819193928
0.7115523465703971	0.993006993006993	0.09864160925212671
0.7148014440433214	0.993006993006993	0.09863366482321181
0.715884476534296	0.993006993006993	0.09863168741392431
0.7407942238267148	0.993006993006993	0.09858240482184889
