threshold	precision	recall	F1
0.0987143306515333	0.25235320484087853	0.9842657342657343	0.40171245094541563
0.09871439034646463	0.25246636771300446	0.9842657342657343	0.4018558172733761
0.09871447257688454	0.25257963212202783	0.9842657342657343	0.4019992859692967
0.09871451521253301	0.25269299820466784	0.9842657342657343	0.4021428571428571
0.09871458535013096	0.25280646609788954	0.9842657342657343	0.4022865309038942
0.09871459483568996	0.2529200359389039	0.9842657342657343	0.40243030736240176
0.09871473907589079	0.25303370786516854	0.9842657342657343	0.4025741866285306
0.09871479299946338	0.25314748201438847	0.9842657342657343	0.40271816881258937
0.09871492520446287	0.2532613585245164	0.9842657342657343	0.4028622540250447
0.09871492677606149	0.25337533753375335	0.9842657342657343	0.4030064423765211
0.09871494237979139	0.2534894191805493	0.9842657342657343	0.4031507339778016
0.09871498339991674	0.2536036036036036	0.9842657342657343	0.4032951289398281
0.0987152393552385	0.2537178909418657	0.9842657342657343	0.4034396273737012
0.09871532297579778	0.2538322813345356	0.9842657342657343	0.403584229390681
0.09871534991206841	0.2539467749210645	0.9842657342657343	0.4037289351021871
0.09871536536822663	0.25406137184115524	0.9842657342657343	0.4038737446197992
0.09871546003099035	0.25417607223476296	0.9842657342657343	0.4040186580552565
0.09871552565618559	0.25429087624209573	0.9842657342657343	0.4041636755204594
0.09871557063705877	0.254405784003615	0.9842657342657343	0.40430879712746864
0.09871571763626245	0.25463591135232927	0.9842657342657343	0.4045993532159541
0.09871575075468698	0.25475113122171944	0.9842657342657343	0.4047447879223581
0.09871585905340183	0.25486645540968766	0.9842657342657343	0.4048903272204244
0.09871586697235825	0.254981884057971	0.9842657342657343	0.40503597122302154
0.0987160255440803	0.25509741730856367	0.9842657342657343	0.405181720043181
0.09871607922888302	0.25521305530371713	0.9842657342657343	0.40532757379409645
0.0987162278946262	0.25532879818594106	0.9842657342657343	0.40547353258912494
0.0987162889304729	0.2554446460980036	0.9842657342657343	0.4056195965417867
0.09871638888095967	0.2555605991829324	0.9842657342657343	0.40576576576576573
0.09871641393471974	0.25567665758401453	0.9842657342657343	0.4059120403749099
0.09871666174847009	0.2557928214447978	0.9842657342657343	0.40605842048323115
0.09871678045931306	0.2559090909090909	0.9842657342657343	0.4062049062049062
0.09871689150646171	0.25602546612096405	0.9842657342657343	0.40635149765427636
0.09871725150023715	0.25614194722474976	0.9842657342657343	0.4064981949458483
0.09871739344096132	0.2563752276867031	0.9842657342657343	0.4067919075144509
0.0987174863754159	0.25649202733485194	0.9842657342657343	0.40693892302132273
0.09871764535560365	0.25660893345487695	0.9842657342657343	0.40708604483007954
0.09871768570766629	0.25672594619243044	0.9842657342657343	0.4072332730560579
0.0987177067384005	0.2568430656934307	0.9842657342657343	0.4073806078147612
0.0987178210165869	0.25696029210406207	0.9842657342657343	0.4075280492218603
0.09871784460512506	0.25719506624029237	0.9842657342657343	0.4078232524447664
0.09871801189909506	0.2573126142595978	0.9842657342657343	0.40797101449275364
0.0987181808475461	0.2574302697759488	0.9842657342657343	0.40811888365349763
0.09871833457427355	0.257548032936871	0.9842657342657343	0.40826686004350976
0.09871837427851081	0.2576659038901602	0.9842657342657343	0.4084149437794704
0.09871840728127104	0.25778388278388276	0.9842657342657343	0.4085631349782294
0.09871847281187202	0.2579019697663765	0.9842657342657343	0.40871143375680574
0.09871851959118637	0.25802016498625113	0.9842657342657343	0.4088598402323893
0.0987185953533273	0.2581384685923888	0.9842657342657343	0.40900835452233925
0.09871859904608538	0.2582568807339449	0.9842657342657343	0.40915697674418594
